"StudyID","Author_Year","Location","Crop types","Cropping system","Organic fertilizer type","Substitution_ratio(%)","Year","Equal N?","P/K balanced?","Duration(years)","Soil depth(cm)","Indicator","Unit","Mean_E","SD_E","n_E","Mean_C","SD_C","n_C","DataType","Converted?","Notes","Mean_E_std","Mean_C_std","SD_E_std","SD_C_std","Depth_raw_norm","Depth_low_cm","Depth_high_cm","Depth_mid_cm","Soil_layer","Soil_layer_export"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"20-40","BD","g·cm⁻³",1.31,0.06,3,1.38,0.04,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.31,1.38,0.06,0.04,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"20-40","BD","g·cm⁻³",1.36,0.07,3,1.38,0.04,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.36,1.38,0.07,0.04,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"20-40","BD","g·cm⁻³",1.32,0.04,3,1.38,0.04,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.32,1.38,0.04,0.04,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"20-40","BD","g·cm⁻³",1.36,0.08,3,1.38,0.04,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.36,1.38,0.08,0.04,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"0-20","AN","mg·kg-1",82.71,1.86,3,74.41,0.42,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",82.71,74.41,1.86,0.42,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"0-20","AN","mg·kg-1",96.52,0.81,3,74.41,0.42,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",96.52,74.41,0.81,0.42,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"0-20","AN","mg·kg-1",110.62,1.57,3,74.41,0.42,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",110.62,74.41,1.57,0.42,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"0-20","AN","mg·kg-1",85.19,1.68,3,74.41,0.42,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",85.19,74.41,1.68,0.42,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"20-40","AN","mg·kg-1",49.17,0.42,3,65.97,1.09,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",49.17,65.97,0.42,1.09,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"20-40","AN","mg·kg-1",75.9,1.09,3,65.97,1.09,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",75.9,65.97,1.09,1.09,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"20-40","AN","mg·kg-1",78.88,0.16,3,65.97,1.09,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",78.88,65.97,0.16,1.09,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"20-40","AN","mg·kg-1",56.48,0.31,3,65.97,1.09,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",56.48,65.97,0.31,1.09,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"0-20","SOC","g·kg-1",18.014799999999997,1.0208,3,9.2104,0.49879999999999997,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",18.014799999999997,9.2104,1.0208,0.49879999999999997,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"0-20","SOC","g·kg-1",10.225399999999999,1.3223999999999998,3,9.2104,0.49879999999999997,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",10.225399999999999,9.2104,1.3223999999999998,0.49879999999999997,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"0-20","SOC","g·kg-1",11.0258,1.2528,3,9.2104,0.49879999999999997,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",11.0258,9.2104,1.2528,0.49879999999999997,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"0-20","SOC","g·kg-1",14.9118,1.3514,3,9.2104,0.49879999999999997,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",14.9118,9.2104,1.3514,0.49879999999999997,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"20-40","SOC","g·kg-1",8.334599999999998,1.6414,3,7.029599999999999,1.2006,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",8.334599999999998,7.029599999999999,1.6414,1.2006,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"20-40","SOC","g·kg-1",6.983199999999999,0.6785999999999999,3,7.029599999999999,1.2006,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",6.983199999999999,7.029599999999999,0.6785999999999999,1.2006,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"20-40","SOC","g·kg-1",8.3578,0.6438,3,7.029599999999999,1.2006,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",8.3578,7.029599999999999,0.6438,1.2006,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"20-40","SOC","g·kg-1",8.5898,0.9511999999999998,3,7.029599999999999,1.2006,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",8.5898,7.029599999999999,0.9511999999999998,1.2006,"20-40",20,40,30,">20",">20"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,NA,"Wheat yield","kg·hm-2",9166.5,109.78,3,9315.5,191.96,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",9166.5,9315.5,109.78,191.96,NA,NA,NA,NA,NA,NA
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,NA,"Wheat yield","kg·hm-2",9474.5,188.88,3,9315.5,191.96,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",9474.5,9315.5,188.88,191.96,NA,NA,NA,NA,NA,NA
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,NA,"Wheat yield","kg·hm-2",9766,126.73,3,9315.5,191.96,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",9766,9315.5,126.73,191.96,NA,NA,NA,NA,NA,NA
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,NA,"Wheat yield","kg·hm-2",10080,146.69,3,9315.5,191.96,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",10080,9315.5,146.69,191.96,NA,NA,NA,NA,NA,NA
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.6833437305053,0.03019338739862998,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.6833437305053,1.66462882096069,0.03019338739862998,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.64541484716157,0.027199001871490047,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.64541484716157,1.66462882096069,0.027199001871490047,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.64703680598877,0.03006862133499011,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.64703680598877,1.66462882096069,0.03006862133499011,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.55608234560199,0.019089207735499825,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.55608234560199,1.66462882096069,0.019089207735499825,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.66712414223331,0.026076107298809825,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.66712414223331,1.66462882096069,0.026076107298809825,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.67086712414223,0.025452276980659994,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.67086712414223,1.66462882096069,0.025452276980659994,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.65127885215221,0.028321896444170047,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.65127885215221,1.66462882096069,0.028321896444170047,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.57679351216469,0.02046163443542981,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.57679351216469,1.66462882096069,0.02046163443542981,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.71203992514036,0.02694946974423007,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.71203992514036,1.66462882096069,0.02694946974423007,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.6610106051154,0.022333125389899955,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.6610106051154,1.66462882096069,0.022333125389899955,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.63194011228945,0.02270742358079003,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.63194011228945,1.66462882096069,0.02270742358079003,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"0-30","BD","g·cm⁻³",1.5779164067373599,0.027199001871490047,3,1.66462882096069,0.036805988771059894,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",1.5779164067373599,1.66462882096069,0.027199001871490047,0.036805988771059894,"0-30",0,30,15,"10-20","10_20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",33.581999999999994,0.696,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",33.581999999999994,31.493999999999996,0.696,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",33.465999999999994,1.16,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",33.465999999999994,31.493999999999996,1.16,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",33.407999999999994,0.696,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",33.407999999999994,31.493999999999996,0.696,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",32.653999999999996,0.696,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",32.653999999999996,31.493999999999996,0.696,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",30.565999999999995,0.406,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",30.565999999999995,31.493999999999996,0.406,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",31.436,0.638,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",31.436,31.493999999999996,0.638,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",31.784,0.46399999999999997,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",31.784,31.493999999999996,0.46399999999999997,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",31.552,0.638,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",31.552,31.493999999999996,0.638,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",32.248,0.406,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",32.248,31.493999999999996,0.406,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",30.565999999999995,0.348,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",30.565999999999995,31.493999999999996,0.348,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",31.378,0.406,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",31.378,31.493999999999996,0.406,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",33.117999999999995,0.23199999999999998,3,31.493999999999996,0.406,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",33.117999999999995,31.493999999999996,0.23199999999999998,0.406,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",115.92,9.52,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",115.92,133.63,9.52,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",120.75,9.02,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",120.75,133.63,9.02,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",126.39,14.08,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",126.39,133.63,14.08,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",119.14,10.61,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",119.14,133.63,10.61,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",113.77,6.53,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",113.77,133.63,6.53,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",127.19,9.38,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",127.19,133.63,9.38,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",130.95,9.21,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",130.95,133.63,9.21,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",128.26,1.81,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",128.26,133.63,1.81,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",127.19,3.14,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",127.19,133.63,3.14,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",129.34,7.49,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",129.34,133.63,7.49,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",120.82,7.17,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",120.82,133.63,7.17,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",141.68,6.87,3,133.63,18.39,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",141.68,133.63,6.87,18.39,"0-20",0,20,10,"0-10","0_10"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",16.703999999999997,0.23199999999999998,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",16.703999999999997,14.615999999999998,0.23199999999999998,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",16.413999999999998,0.58,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",16.413999999999998,14.615999999999998,0.58,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",16.529999999999998,0.5219999999999999,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",16.529999999999998,14.615999999999998,0.5219999999999999,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",15.95,1.218,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",15.95,14.615999999999998,1.218,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",14.673999999999998,0.812,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",14.673999999999998,14.615999999999998,0.812,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",14.499999999999998,0.406,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",14.499999999999998,14.615999999999998,0.406,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",16.24,2.61,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",16.24,14.615999999999998,2.61,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",16.762,1.45,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",16.762,14.615999999999998,1.45,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",13.514,2.7259999999999995,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",13.514,14.615999999999998,2.7259999999999995,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",14.615999999999998,1.276,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",14.615999999999998,14.615999999999998,1.276,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",75,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",13.514,1.16,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",13.514,14.615999999999998,1.16,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"20-40","SOC","g·kg-1",14.094,0.348,3,14.615999999999998,0.348,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",14.094,14.615999999999998,0.348,0.348,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",109.21,4.9,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",109.21,113.51,4.9,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",109.34,9.69,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",109.34,113.51,9.69,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",118.48,9.02,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",118.48,113.51,9.02,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",118.07,4.34,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",118.07,113.51,4.34,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",25,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",97.41,5.89,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",97.41,113.51,5.89,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",50,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",115.38,8.41,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",115.38,113.51,8.41,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",75,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",128.26,21.31,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",128.26,113.51,21.31,6.28,"20-40",20,40,30,">20",">20"
15,"刘芳君_2022","吉林长春","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",5,"20-40","AN","mg·kg-1",127.46,3.97,3,113.51,6.28,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",127.46,113.51,3.97,6.28,"20-40",20,40,30,">20",">20"
